COMPANY_ID (Custom SQL Query5),COMPANY_ID,COMPANY_NAME,CPU,GPU,INCHES,MEMORY,Number of Records,OS_ID (Custom SQL Query4),OS_ID,OS_NAME,POPULARITY_NUMBER,PRICE_IN_EUROS,PRICE_IN_RUPEES,PRODUCT_ID (Custom SQL Query1),PRODUCT_ID,PRODUCT_NAME,RAM_ID (Custom SQL Query2),RAM_ID,RAM_NAME,RATINGS,SCREENRESOLUTION,TYPE_NAME,TYPE_NAME_ID (Custom SQL Query3),TYPE_NAME_ID,WEIGHT_IN_GM
CO7,CO7,Acer,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,15,256GB SSD,1,OS4,OS4,Windows 10,3,846,67028.58,PRO623,PRO623,Nitro AN515-51,RAM5,RAM5,8GB,2,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2500gms
CO19,CO19,HP,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce GTX 1060,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1129,89450.67,PRO631,PRO631,Omen -,RAM5,RAM5,8GB,3,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,3350gms
CO19,CO19,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,15,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1099,87073.77,PRO632,PRO632,Omen 15-AX205na,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2200gms
CO19,CO19,HP,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce GTX 965M,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1399,110842.77,PRO636,PRO636,Omen 17-W006na,RAM5,RAM5,8GB,3,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2750gms
CO19,CO19,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1191,94362.93,PRO641,PRO641,Omen 17-w212nv,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,3350gms
CO3,CO3,MSI,Intel Core i7 7500U 2.7GHz,Nvidia GeForce GTX 1050,16,1TB HDD,1,OS4,OS4,Windows 10,2,839,66473.97,PRO642,PRO642,PL60 7RD,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2200gms
CO19,CO19,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,16,1TB HDD,1,OS4,OS4,Windows 10,2,899,71227.77,PRO647,PRO647,Pavilion 15-cb003nv,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2620gms
CO15,CO15,Asus,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1060,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1649,130650.27,PRO772,PRO772,ROG Strix,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2300gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,15,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1655,131125.65,PRO773,PRO773,ROG Strix,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2300gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,909,72020.07,PRO784,PRO784,Rog GL552VW-DM201T,RAM5,RAM5,8GB,2,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2591gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1599,126688.77,PRO788,PRO788,Rog GL702VM-GC354T,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2700gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1312.49,103988.58,PRO791,PRO791,Rog GL752VW-T4308T,RAM5,RAM5,8GB,3,Full HD 1920x1080,Gaming,TYP4,TYP4,3520gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,17,1TB HDD,1,OS4,OS4,Windows 10,2,1039,82319.97,PRO792,PRO792,Rog GL753VD-GC042T,RAM5,RAM5,8GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,3000gms
CO15,CO15,Asus,AMD Ryzen 1600 3.2GHz,AMD Radeon RX 580,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1695,134294.85,PRO796,PRO796,Rog Strix,RAM5,RAM5,8GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,3200gms
CO15,CO15,Asus,AMD Ryzen 1700 3GHz,AMD Radeon RX 580,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1299,102919.77,PRO797,PRO797,Rog Strix,RAM5,RAM5,8GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,3200gms
CO19,CO19,HP,Intel Core i5 7440HQ 2.8GHz,Nvidia Quadro M1200,17,500GB HDD,1,OS4,OS4,Windows 10,2,1860.99,147446.24,PRO1142,PRO1142,ZBook 17,RAM5,RAM5,8GB,1,1600x900,Workstation,TYP5,TYP5,3140gms
CO19,CO19,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M2200,16,256GB SSD,1,OS4,OS4,Windows 10,2,2064.9,163602.03,PRO1143,PRO1143,ZBook 17,RAM5,RAM5,8GB,4,Full HD 1920x1080,Workstation,TYP5,TYP5,3140gms
CO19,CO19,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,17,500GB HDD,1,OS4,OS4,Windows 10,2,1907.99,151170.05,PRO1144,PRO1144,ZBook 17,RAM5,RAM5,8GB,4,Full HD 1920x1080,Workstation,TYP5,TYP5,3140gms
CO19,CO19,HP,Intel Core i7 6820HQ 2.7GHz,Nvidia Quadro M1000M,16,8GB SSD,1,OS4,OS4,Windows 10,3,2249,178188.27,PRO1148,PRO1148,ZBook Studio,RAM5,RAM5,8GB,2,IPS Panel Full HD 1920x1080,Workstation,TYP5,TYP5,2000gms
CO19,CO19,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,15,256GB SSD,1,OS4,OS4,Windows 10,1,1738.27,137723.13,PRO1149,PRO1149,Zbook 15,RAM5,RAM5,8GB,1,Full HD 1920x1080,Workstation,TYP5,TYP5,2600gms
CO18,CO18,Dell,Intel Core i5 6440HQ 2.6GHz,AMD FirePro W5130M,15,500GB HDD,1,OS4,OS4,Windows 10,2,1369,108465.87,PRO672,PRO672,Precision 3510,RAM5,RAM5,8GB,2,Full HD 1920x1080,Workstation,TYP5,TYP5,2230gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M620,16,256GB SSD,1,OS4,OS4,Windows 10,3,1763,139682.49,PRO673,PRO673,Precision 3520,RAM5,RAM5,8GB,5,Full HD / Touchscreen 1920x1080,Workstation,TYP5,TYP5,2060gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M620,16,1TB HDD,1,OS4,OS4,Windows 10,2,1778,140870.94,PRO674,PRO674,Precision 3520,RAM5,RAM5,8GB,5,Full HD 1920x1080,Workstation,TYP5,TYP5,2230gms
CO18,CO18,Dell,Intel Xeon E3-1505M V6 3GHz,Nvidia Quadro M620,15,64GB Flash Storage +  1TB HDD,1,OS4,OS4,Windows 10,3,1993,157905.39,PRO675,PRO675,Precision 3520,RAM5,RAM5,8GB,2,Full HD 1920x1080,Workstation,TYP5,TYP5,2230gms
CO18,CO18,Dell,Intel Core i7 6820HQ 2.7GHz,Nvidia Quadro M1200,15,256GB SSD,1,OS4,OS4,Windows 10,3,2135,169156.05,PRO678,PRO678,Precision 5520,RAM5,RAM5,8GB,2,IPS Panel Full HD 1920x1080,Workstation,TYP5,TYP5,2000gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,15,256GB SSD,1,OS4,OS4,Windows 10,1,2712,214871.76,PRO681,PRO681,Precision M5520,RAM5,RAM5,8GB,1,4K Ultra HD / Touchscreen 3840x2160,Workstation,TYP5,TYP5,1780gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,16,256GB SSD,1,OS4,OS4,Windows 10,1,2408,190785.84,PRO682,PRO682,Precision M5520,RAM5,RAM5,8GB,1,Full HD 1920x1080,Workstation,TYP5,TYP5,1780gms
CO19,CO19,HP,Intel Core i7 7820HQ 2.9GHz,Intel HD Graphics 620,15,512GB SSD,1,OS4,OS4,Windows 10,3,1534,121538.82,PRO736,PRO736,ProBook 650,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Workstation,TYP5,TYP5,2310gms
CO16,CO16,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,15,512GB SSD,1,OS4,OS4,Windows 10,2,1925,152517.75,PRO891,PRO891,ThinkPad P51,RAM5,RAM5,8GB,3,Full HD 1920x1080,Workstation,TYP5,TYP5,2670gms
CO15,CO15,Asus,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,15,256GB SSD,1,OS4,OS4,Windows 10,1,977,77407.71,PRO1018,PRO1018,VivoBook S15,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1700gms
CO15,CO15,Asus,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,15,256GB SSD,1,OS4,OS4,Windows 10,3,1049.9,83183.58,PRO1019,PRO1019,VivoBook S15,RAM5,RAM5,8GB,2,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1700gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,949,75189.27,PRO1044,PRO1044,Vostro 5370,RAM5,RAM5,8GB,4,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1410gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,3,879,69643.17,PRO1047,PRO1047,Vostro 5471,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1700gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,2,1499,118765.77,PRO1081,PRO1081,XPS 13,RAM5,RAM5,8GB,3,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1290gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,1449.9,114875.58,PRO1082,PRO1082,XPS 13,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1200gms
CO18,CO18,Dell,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,2,1458,115517.34,PRO1083,PRO1083,XPS 13,RAM5,RAM5,8GB,3,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1290gms
CO18,CO18,Dell,Intel Core i7 7560U 2.4GHz,Intel Iris Plus Graphics 640,13,256GB SSD,1,OS4,OS4,Windows 10,3,1379,109258.17,PRO1084,PRO1084,XPS 13,RAM5,RAM5,8GB,5,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1230gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,2,1579,125104.17,PRO1085,PRO1085,XPS 13,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1200gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,13,128GB SSD,1,OS4,OS4,Windows 10,2,1599,126688.77,PRO1086,PRO1086,XPS 13,RAM5,RAM5,8GB,4,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Ultrabook,TYP6,TYP6,1210gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,3,1949,154419.27,PRO1088,PRO1088,XPS 13,RAM5,RAM5,8GB,2,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Ultrabook,TYP6,TYP6,1210gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,128GB SSD,1,OS4,OS4,Windows 10,3,899,71227.77,PRO1089,PRO1089,XPS 13,RAM5,RAM5,8GB,2,IPS Panel Full HD / Touchscreen 1920x1080,Ultrabook,TYP6,TYP6,1290gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,13,128GB SSD,1,OS4,OS4,Windows 10,1,979,77566.17,PRO1090,PRO1090,XPS 13,RAM5,RAM5,8GB,4,IPS Panel Full HD / Touchscreen 1920x1080,Ultrabook,TYP6,TYP6,1220gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,2,1629,129065.67,PRO1091,PRO1091,XPS 13,RAM5,RAM5,8GB,3,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1210gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,3,1649,130650.27,PRO1092,PRO1092,XPS 13,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1210gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,1624,128669.52,PRO1094,PRO1094,XPS 13,RAM5,RAM5,8GB,1,Quad HD+ / Touchscreen 3200x1800,Ultrabook,TYP6,TYP6,1290gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,2,1869,148080.87,PRO1096,PRO1096,XPS 13,RAM5,RAM5,8GB,5,Quad HD+ / Touchscreen 3200x1800,Ultrabook,TYP6,TYP6,1230gms
CO18,CO18,Dell,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,1477,117022.71,PRO1098,PRO1098,XPS 13,RAM5,RAM5,8GB,2,Quad HD+ / Touchscreen 3200x1800,Ultrabook,TYP6,TYP6,1290gms
CO18,CO18,Dell,Intel Core i7 7560U 2.4GHz,Intel Iris Plus Graphics 640,13,256GB SSD,1,OS4,OS4,Windows 10,2,1379,109258.17,PRO1100,PRO1100,XPS 13,RAM5,RAM5,8GB,3,Quad HD+ / Touchscreen 3200x1800,Ultrabook,TYP6,TYP6,1230gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,1399,110842.77,PRO1103,PRO1103,XPS 13,RAM5,RAM5,8GB,5,Quad HD+ / Touchscreen 3200x1800,Ultrabook,TYP6,TYP6,1200gms
CO18,CO18,Dell,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,13,256GB SSD,1,OS4,OS4,Windows 10,1,1268,100463.64,PRO1104,PRO1104,XPS 13,RAM5,RAM5,8GB,4,Quad HD+ 3200x1800,Ultrabook,TYP6,TYP6,1300gms
CO16,CO16,Lenovo,Intel Core M 6Y75 1.2GHz,Intel HD Graphics 515,13,512GB SSD,1,OS4,OS4,Windows 10,3,1399,110842.77,PRO1129,PRO1129,Yoga 900S-12ISK,RAM5,RAM5,8GB,5,IPS Panel Touchscreen 2560x1440,Ultrabook,TYP6,TYP6,990gms
CO15,CO15,Asus,Intel Core M 6Y30 0.9GHz,Intel HD Graphics 515,13,512GB SSD,1,OS4,OS4,Windows 10,3,729,57758.67,PRO1159,PRO1159,ZenBook UX305CA-UBM1,RAM5,RAM5,8GB,4,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1200gms
CO15,CO15,Asus,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,13,256GB SSD,1,OS4,OS4,Windows 10,2,1280,101414.4,PRO1161,PRO1161,ZenBook UX310UA-WB71,RAM5,RAM5,8GB,4,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1450gms
CO15,CO15,Asus,Intel Core i5 6200U 2.3GHz,Nvidia GeForce 940M,13,512GB SSD,1,OS4,OS4,Windows 10,2,1026,81289.98,PRO1162,PRO1162,ZenBook UX310UQ-GL026T,RAM5,RAM5,8GB,2,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1450gms
CO15,CO15,Asus,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,3,1099,87073.77,PRO1164,PRO1164,ZenBook UX430UA,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1250gms
CO15,CO15,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,2,1135,89926.05,PRO1168,PRO1168,Zenbook 3,RAM5,RAM5,8GB,3,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1100gms
CO15,CO15,Asus,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,14,512GB SSD,1,OS4,OS4,Windows 10,2,1873,148397.79,PRO1169,PRO1169,Zenbook 3,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1100gms
CO15,CO15,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,2,1129,89450.67,PRO1171,PRO1171,Zenbook UX330UA-AH5Q,RAM5,RAM5,8GB,1,IPS Panel Quad HD+ 3200x1800,Ultrabook,TYP6,TYP6,1200gms
CO15,CO15,Asus,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,2,1049,83112.27,PRO1174,PRO1174,Zenbook UX430UA,RAM5,RAM5,8GB,3,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1250gms
CO11,CO11,Razer,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,13,256GB SSD,1,OS4,OS4,Windows 10,1,1029,81527.67,PRO160,PRO160,Blade Stealth,RAM5,RAM5,8GB,5,Touchscreen / 4K Ultra HD 3840x2160,Ultrabook,TYP6,TYP6,1250gms
CO19,CO19,HP,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,14,256GB SSD,1,OS4,OS4,Windows 10,3,1500,118845,PRO189,PRO189,EliteBook 1040,RAM5,RAM5,8GB,4,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1430gms
CO19,CO19,HP,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,13,256GB SSD,1,OS4,OS4,Windows 10,3,1349,106881.27,PRO198,PRO198,EliteBook 820,RAM5,RAM5,8GB,3,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1260gms
CO19,CO19,HP,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,14,256GB SSD,1,OS4,OS4,Windows 10,2,1887.21,149523.65,PRO205,PRO205,EliteBook 840,RAM5,RAM5,8GB,5,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1540gms
CO19,CO19,HP,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,14,512GB SSD,1,OS4,OS4,Windows 10,3,1468,116309.64,PRO206,PRO206,EliteBook 840,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1540gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,14,512GB SSD,1,OS4,OS4,Windows 10,1,2089,165511.47,PRO207,PRO207,EliteBook 840,RAM5,RAM5,8GB,5,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1480gms
CO19,CO19,HP,Intel Core i7 6500U 2.5GHz,AMD Radeon R7 M365X,16,256GB SSD,1,OS4,OS4,Windows 10,1,1296.99,102760.52,PRO214,PRO214,EliteBook 850,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1840gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,512GB SSD,1,OS4,OS4,Windows 10,3,1389,110050.47,PRO217,PRO217,EliteBook 850,RAM5,RAM5,8GB,2,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1840gms
CO19,CO19,HP,Intel Core M 6Y75 1.2GHz,Intel HD Graphics 515,12,512GB SSD,1,OS4,OS4,Windows 10,1,2014,159569.22,PRO219,PRO219,EliteBook Folio,RAM5,RAM5,8GB,5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Ultrabook,TYP6,TYP6,970gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,3,1750,138652.5,PRO222,PRO222,Elitebook 1040,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1360gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,12,256GB SSD,1,OS4,OS4,Windows 10,3,1335,105772.05,PRO225,PRO225,Elitebook 820,RAM5,RAM5,8GB,2,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1260gms
CO19,CO19,HP,Intel Core M 6Y75 1.2GHz,Intel HD Graphics 515,13,240GB SSD,1,OS4,OS4,Windows 10,1,3100,245613,PRO231,PRO231,Elitebook Folio,RAM5,RAM5,8GB,4,4K Ultra HD / Touchscreen 3840x2160,Ultrabook,TYP6,TYP6,1090gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,13,512GB SSD,1,OS4,OS4,Windows 10,2,1323,104821.29,PRO232,PRO232,Envy 13-AB002nv,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1340gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,2,1145,90718.35,PRO233,PRO233,Envy 13-AB020nr,RAM5,RAM5,8GB,3,IPS Panel Quad HD+ 3200x1800,Ultrabook,TYP6,TYP6,1340gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,1149,91035.27,PRO234,PRO234,Envy 13-AB077cl,RAM5,RAM5,8GB,5,Quad HD+ / Touchscreen 3200x1800,Ultrabook,TYP6,TYP6,1390gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Nvidia GeForce MX150,13,256GB SSD,1,OS4,OS4,Windows 10,3,1119,88658.37,PRO236,PRO236,Envy 13-ad009n,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1380gms
CO1,CO1,LG,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,14,512GB SSD,1,OS4,OS4,Windows 10,2,1899,150457.77,PRO312,PRO312,Gram 14Z970,RAM5,RAM5,8GB,3,IPS Panel Full HD / Touchscreen 1920x1080,Ultrabook,TYP6,TYP6,980gms
CO1,CO1,LG,Intel Core i7 8550U 1.8GHz,Intel HD Graphics 620,16,512GB SSD,1,OS4,OS4,Windows 10,1,2299,182149.77,PRO314,PRO314,Gram 15Z975,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1090gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,13,256GB SSD,1,OS4,OS4,Windows 10,3,931.88,73832.85,PRO440,PRO440,Inspiron 5370,RAM5,RAM5,8GB,3,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1400gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,15,1TB HDD,1,OS4,OS4,Windows 10,3,663,52529.49,PRO459,PRO459,Inspiron 5570,RAM5,RAM5,8GB,1,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1900gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Nvidia GeForce 940MX,15,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1049,83112.27,PRO498,PRO498,Inspiron 7570,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1900gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,2,1149,91035.27,PRO539,PRO539,Latitude 5490,RAM5,RAM5,8GB,3,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1600gms
CO18,CO18,Dell,Intel Core i7 8650U 1.9GHz,Intel UHD Graphics 620,15,256GB SSD +  256GB SSD,1,OS4,OS4,Windows 10,2,1298,102840.54,PRO549,PRO549,Latitude 5590,RAM5,RAM5,8GB,4,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1880gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,15,256GB SSD,1,OS4,OS4,Windows 10,2,1096.16,86848.76,PRO551,PRO551,Latitude 5590,RAM5,RAM5,8GB,2,IPS Panel Full HD 1920x1080,Ultrabook,TYP6,TYP6,1880gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics,13,256GB SSD,1,OS4,OS4,Windows 10,1,1472.2,116642.41,PRO552,PRO552,Latitude 7280,RAM5,RAM5,8GB,5,Full HD / Touchscreen 1920x1080,Ultrabook,TYP6,TYP6,1360gms
CO18,CO18,Dell,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,1690,133898.7,PRO553,PRO553,Latitude 7280,RAM5,RAM5,8GB,5,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1600gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,1841.85,145929.78,PRO554,PRO554,Latitude 7390,RAM5,RAM5,8GB,1,Full HD / Touchscreen 1920x1080,Ultrabook,TYP6,TYP6,1420gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,1,1639,129857.97,PRO555,PRO555,Latitude 7480,RAM5,RAM5,8GB,2,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1360gms
CO18,CO18,Dell,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,1,1775,140633.25,PRO557,PRO557,Latitude 7480,RAM5,RAM5,8GB,5,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1360gms
CO18,CO18,Dell,Intel Core i7 7600U 2.8GHz,Intel HD Graphics,14,512GB SSD,1,OS4,OS4,Windows 10,1,1680,133106.4,PRO558,PRO558,Latitude 7480,RAM5,RAM5,8GB,4,Full HD 1920x1080,Ultrabook,TYP6,TYP6,1360gms
